Ticker,20090101,20090401,20090701,20091001,20100101,20100401,20100701,20101001,20110101,20110401,20110701,20111001,20120101,20120401,20120701,20121001,20130101,20130401,20130701,20131001,20140101,20140401,20140701,20141001,20150101,20150401,20150701,20151001,20160101,20160401,20160701,20161001,20170101,20170401,20170701,20171001
SCOR,"[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.1487236]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.9404198]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.9144529]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.8305855]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.9456498]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.8673919]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.9995982]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.9662547]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.0008667]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.9274034]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.7649948]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.9383669]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.9397107]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.0795379]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.0873609]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.0271784]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.9669565]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.974663]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.1665275]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.8424124]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.0666663]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.0446597]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.040736]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.0104376]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.9613632]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.8982814]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.0833213]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.9437949]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.9758664]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.010743]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.0196594]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.0254493]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 0.9688871]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.0]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.0]","[0.7645004089970989, 0.772479958466047, 0.8087268038131619, 0.8357440210208285, 0.803453546429451, 0.8466427900909929, 0.8565541832417511, 0.7694266908982568, 0.739612099109971, 0.817524908544093, 0.8856421467063679, 0.9647631134235334, 0.8990030265626698, 0.8484744715544122, 0.8810679395995978, 0.8678128891958796, 0.8468694400531819, 0.8290846736904011, 0.8482012935540174, 0.8573135200506683, 0.8401821669049038, 0.832552304610807, 0.8489197833880727, 0.908181854762654, 0.912815216949282, 0.9360457252499894, 0.9423300554356003, 0.954662328871086, 0.9249600152991527, 0.8925230550026344, 1.0]"
